"date","year","week","AK","AL","AR","AZ","CA","CO","CT","DE","DC","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VT","VA","WA","WV","WI","WY","PR","US"
2013-01-19,2013,3,2.53279,5.90845,5.90369,3.90697,4.98923,3.87965,4.14041,5.49981,7.19162,NA,2.92425,3.35174,2.95283,3.88902,4.82472,3.46476,6.03671,1.82096,5.71979,3.04298,3.81307,2.37227,4.07978,3.07692,6.09412,4.42954,1.3905,9.41499,3.02318,2.3704,5.61734,4.814,4.53812,3.17627,5.74185,3.00585,9.74255,3.23712,4.96328,2.82409,1.32181,2.52996,2.97487,7.688,5.49212,5.1005,6.24657,2.94155,5.22459,3.36249,4.97664,NA,4.70473
2013-01-26,2013,4,0.979858,4.76343,4.93274,5.05778,5.83965,3.32689,2.9826,5.04705,6.97269,NA,2.32237,4.84493,3.67372,3.54367,3.19107,3.5179,5.46252,1.6038,5.3964,2.06863,3.75483,2.48898,4.42058,2.86423,5.95498,4.89124,1.22777,9.67664,3.57443,1.14967,4.94037,5.96807,4.06893,2.46907,6.80813,2.65128,8.25726,4.3911,3.63506,1.49655,0.944414,2.38565,1.8338,7.58763,5.58777,5.39638,2.96131,3.58913,3.72481,2.79702,5.56492,NA,4.1646
2013-02-02,2013,5,2.47636,4.46756,3.94113,3.63893,6.10146,2.90437,2.56616,3.08789,5.30071,NA,2.45549,3.77211,2.97558,3.50275,3.50093,2.51346,6.11562,1.4733,4.67644,1.91816,2.44738,2.06795,3.39719,2.67437,5.44546,4.95706,1.32319,8.77193,2.32686,0.90151,4.63762,5.02665,2.9484,2.05758,4.5419,2.02597,8.98551,3.3109,2.72834,1.70721,0.94416,2.63852,2.67506,5.83695,5.05722,5.94282,3.83966,2.47019,2.94601,2.69296,3.85627,NA,3.69533
2013-02-09,2013,6,1.56726,3.86127,2.82872,3.19126,5.4357,2.54059,1.97204,2.01085,5.28531,NA,2.495,4.02789,3.50244,3.12585,3.14203,2.03321,5.38633,1.16268,4.24231,1.57348,1.91896,1.92758,3.4188,3.01697,5.19833,4.4439,0.956938,6.27462,3.55964,0.714445,4.45368,3.84575,2.7859,1.4279,4.5993,1.68523,5.18067,2.75387,2.49063,0.914897,0.968492,2.67509,2.21057,4.63083,4.17015,5.43727,3.28483,2.10597,1.60149,1.62695,2.94999,NA,3.2363
2013-02-16,2013,7,1.04879,4.12844,2.08218,3.03784,4.86921,1.90076,1.53975,1.63743,4.76893,NA,2.2694,3.20233,2.83275,3.05967,2.63581,1.80092,3.79135,1.02495,3.45379,1.11177,2.06293,1.66667,2.95892,2.63502,4.6582,3.33773,0.2886,5.84396,3.38641,0.439422,4.79113,3.62428,3.39217,1.19998,7.76053,1.50813,4.9334,2.72505,2.98393,0.770366,1.0661,2.16933,2.91918,3.98526,3.63476,5.07663,3.16161,1.67155,1.46835,1.57358,2.87059,NA,2.89421
2013-02-23,2013,8,0.89782,3.0586,1.34731,2.4249,4.14831,1.73183,1.88235,1.67555,4.53053,NA,2.4042,3.14626,2.53615,2.55517,2.74562,0.970874,3.48031,0.977729,3.50837,1.06507,2.56122,1.59041,2.66819,1.77297,4.86339,3.15217,1.03766,5.60621,2.88354,0.502952,3.44288,3.2908,3.48492,1.29133,2.70868,2.11968,4.83708,2.59301,2.50669,0.590364,1.00689,1.76887,1.92291,3.23762,3.33351,3.04601,3.076,1.3867,1.69818,1.40097,2.2997,NA,2.71742
2013-03-02,2013,9,1.0296,3.39632,1.46972,2.10216,3.70949,1.44617,1.52352,1.11643,4.42177,NA,2.39994,4.05101,0.918459,2.81471,2.59448,1.33276,2.04989,1.0749,3.06236,1.09103,2.29801,1.30838,2.69076,1.64868,5.46707,2.36915,0.837277,4.66401,3.18243,0.810214,2.78825,2.97593,2.67505,1.25905,6.08997,1.58579,4.42518,1.82687,2.56207,0.375646,0.957829,1.67619,1.63353,3.29329,3.04991,3.56564,3.03836,1.34397,1.42651,0.762361,1.37017,NA,2.52297
2013-03-09,2013,10,0.57923,3.19473,1.78891,1.7443,3.98337,1.11722,1.41972,1.12108,4.90134,NA,2.61697,4.51183,0.747621,2.62175,2.55328,1.59872,1.75903,0.961493,3.28033,0.840619,5.79103,1.46923,2.39333,1.71015,5.2593,2.59259,0.778066,3.06711,2.39382,0.350058,3.74782,2.15882,2.38434,1.3441,5.60676,1.1089,2.98826,1.02113,2.57542,0.449944,1.38795,1.63306,2.75723,3.38592,2.68849,3.25477,3.17296,1.14811,1.67641,1.16854,0.972898,NA,2.55227
2013-03-16,2013,11,1.13086,3.33361,1.41136,1.55869,3.45064,1.02991,1.18159,0.967492,5.33869,NA,2.1634,3.08503,1.34878,3.03716,2.39939,1.13391,1.04929,0.931872,3.76361,0.813899,2.48607,1.40283,2.84375,2.04417,5.7033,2.10808,1.38462,3.87945,2.72161,0.383247,3.21132,2.386,2.70502,1.53947,5.60109,1.17899,3.59468,1.42123,2.65614,0.779912,1.06724,1.76471,1.65702,3.0704,2.47748,2.13793,2.96363,0.803281,1.62389,0.638686,0.677887,NA,2.43225
2013-03-23,2013,12,1.01351,3.89456,1.34111,1.30751,3.237,0.697425,1.33806,0.858369,4.39252,NA,1.8007,3.17965,1.45557,2.64034,1.9318,0.537634,0.938315,0.756697,2.82755,0.772201,1.96761,1.39068,2.46751,1.06414,4.08434,1.81256,0.389656,3.07491,1.81388,0.609162,2.85293,1.74431,2.2772,0.86483,3.32671,0.823271,2.84058,0.543971,2.23717,0.374298,1.30239,1.5328,1.39777,2.68087,1.93257,1.85185,2.62536,0.493316,1.38982,1.00223,0.719068,NA,2.10851
2013-03-30,2013,13,0.91623,2.08523,0.930899,0.924276,2.96289,0.701403,0.974252,0.806045,2.7278,NA,1.73544,2.45536,0.933461,2.44904,1.52966,0.532569,0.613779,0.66362,2.91392,0.920051,2.81526,1.46828,1.98939,1.07527,4.27448,1.86999,0.580998,3.34101,1.95603,0.333704,2.76671,1.52717,1.6205,1.41025,4.39648,0.866845,1.78482,0.704887,1.71415,0.633453,1.2638,1.52027,1.5576,2.54637,1.79954,2.69293,2.41272,0.693739,1.77413,0.838072,0.444664,NA,1.94725
2013-04-06,2013,14,0.333778,1.90824,0.398248,0.971765,2.50403,0.6436,0.763575,0.552741,4.4098,NA,1.40911,1.95695,0.509287,2.31881,1.22368,0.519031,0.452011,0.43277,2.85127,1.19685,1.28833,1.51658,1.79514,0.707808,3.68828,1.2985,0.155925,2.66117,1.57446,0.301789,2.25873,1.38392,1.58092,1.14971,4.14343,0.881356,1.84182,0.766871,1.58031,0.497804,0.839717,1.08785,0.909323,2.46144,1.92144,3.38673,2.19136,0.786138,1.12368,0.538819,0.467654,NA,1.74859
2013-04-13,2013,15,0.71475,1.19202,0.518379,1.03507,1.97829,0.541377,0.744269,0.243072,4.06863,NA,1.0082,3.45588,0.326023,1.89672,1.05047,0.371945,0.551702,0.342031,2.26379,0.946657,1.82949,1.57023,1.58921,0.863371,3.17919,1.25548,0.21606,2.08668,1.31522,0.595998,1.86459,1.18074,1.33984,0.94323,3.67816,0.625,1.14596,0.285533,1.28509,0.53143,0.684182,0.969462,0.906748,2.34755,1.63571,3.79356,1.79362,0.497512,0.863825,0.789963,0.430571,NA,1.49713
2013-04-20,2013,16,1.31579,1.10686,0.270514,0.935564,1.82625,0.562016,0.744346,0.363967,3.61174,NA,0.941882,2.45098,0.39984,1.82598,0.828228,0.452261,0.157381,0.111364,1.83512,0.642398,1.22677,1.3764,1.47816,1.23119,2.58736,0.901675,0.0362056,2.99728,1.0496,0.105597,0.997195,1.42792,1.47142,0.870942,5.08475,0.496079,1.42429,0.258065,1.05755,0.478627,0.359911,0.865161,0.492706,2.28962,1.39591,3.40541,1.2814,0.392157,0.449787,0.506096,0.270736,NA,1.32313
2013-04-27,2013,17,0.786885,0.660815,0.533175,0.959781,1.7337,0.567389,0.692137,0.0434028,5.45455,NA,0.631108,3.50584,0.469484,1.69867,0.608924,0.166945,0.209847,0.0907441,1.88561,0.914989,1.21983,0.870495,1.39788,0.729927,2.57813,1.24487,0.177054,2.43995,1.08536,0.134862,1.63898,1.29135,1.19106,0.616857,4.65919,0.428266,1.74512,0.223428,0.915316,0.414013,0.346177,0.718664,0.492424,2.10066,1.48716,2.08828,1.21938,0.393999,0.383848,0.337458,0.0568182,NA,1.22647
2013-05-04,2013,18,0.856164,0.739447,0.265957,1.18592,1.6856,0.590158,0.714286,0,5.7732,NA,0.571364,2.866,0.387597,1.64719,0.340216,0.277393,0.298706,0.259621,1.88421,0.736772,1.09759,0.942834,0.989528,0.860737,2.27837,0.918209,0,2.36794,1.03443,0.150966,1.83739,1.25528,0.979474,0.254987,4.41413,0.384353,0.911162,0.316256,0.8909,0.26575,0.151286,0.725655,0.276696,1.91757,1.53596,2.31701,1.21462,0.476996,0.279864,0.270669,0.156904,NA,1.19614
2013-05-11,2013,19,0.17301,0.677577,0.118906,0.84028,1.62542,0.583766,0.502283,0,4.74198,NA,0.770743,3.93836,0.129997,1.61373,0.433265,0.255885,0.246144,0.0453583,2.06497,0.658979,2.70944,0.908136,1.32419,0.509613,2.50143,0.839965,0,2.20905,0.960045,0,1.45819,1.38347,0.859476,0.217481,3.71041,0.358543,0.66335,0.0809717,0.847587,0.243467,0.222328,0.371058,0.205181,2.04946,1.51779,1.75791,1.06852,0.304169,0.239408,0.163858,0.217037,NA,1.19049
2013-05-18,2013,20,1.13452,0.597222,0.214823,0.800176,1.69397,0.47352,0.575264,0,4.96503,NA,0.612261,3.79464,0.198282,1.89015,0.382653,0.0870322,0.209373,0.0624025,2.13555,0.437637,2.28534,0.783969,1.11895,0.61263,2.45089,0.52705,0.0412541,2.32681,1.35322,0.036914,1.80754,1.18413,0.830614,0.876339,2.21811,0.188147,0.397702,0.223547,0.738477,0,0.184264,0.142959,0.140193,1.9264,1.42519,1.88383,0.953416,0.310843,0.274637,0.159744,0.0289184,NA,1.17426
2013-05-25,2013,21,0.600109,0.803646,0.0858369,0.668103,1.59179,0.488355,0.55918,0,5.93645,NA,0.636416,1.51844,0.572597,1.42293,0.408297,0,0.199452,0,1.90332,0.876168,1.54024,0.610074,1.31349,0.687548,2.25472,0.816168,0.110011,2.48705,0.92672,0.0394322,1.56784,1.59292,0.678931,0.903974,2.28938,0.325998,0.322321,0.230061,0.885559,0,0.10014,0.0256937,0.0904977,1.72047,1.56193,2.23011,1.02018,0.247525,0.209784,0.170882,0.0659631,NA,1.13342
2013-06-01,2013,22,0.163399,0.522759,0.088968,0.670314,1.52385,0.425671,0.465658,0,3.99628,NA,0.522969,2.56696,0,1.58659,0.368664,0,0.333248,0.0208725,1.68134,0.828609,2.81875,0.673816,1.74044,0.567503,2.20735,0.743633,0,2.81955,1.04712,0,1.52316,0.788644,1.19891,0.107735,2.23518,0.527929,0,0.137049,0.960036,0,0.389579,0.0879765,0.0904568,1.9246,1.73724,1.95599,0.982714,0.410023,0.185914,0.428367,0.281492,NA,1.14306
2013-06-08,2013,23,0.176991,0.382433,0,0.717252,1.54648,0.365385,0,0,5.26742,NA,0.388242,2.24949,0.0607165,1.57555,0.386847,0,0.217812,0.0207771,1.34287,0.843961,1.81881,0.513891,1.5665,0.631912,1.64636,0.209351,0.245218,0.358423,0.887989,0.0518403,1.33617,1.3911,0.893277,0.0676361,2.35199,0.269427,0.102564,0.415512,0.76053,0,0.121753,0.0492126,0.0473429,1.66351,1.5233,2.14435,0.887691,0.38817,0.190638,0.143524,0,NA,1.00881
2013-06-15,2013,24,0.123839,0.42735,0,0.730257,1.58567,0.478446,0,0,3.99079,NA,0.381727,3.41297,0.0667111,1.64654,0.491642,0,0.173611,0.142712,1.2033,0.830532,2.55084,0.688924,1.17882,0.664084,1.99554,0.211045,0.0791139,0.312175,0.574163,0.0365497,1.47947,1.18989,0.881857,0,2.3361,0.245523,0.0788644,0.4111,0.845819,0.0243605,0.0609756,0,0.117495,1.57641,1.18249,1.8797,0.93743,0.403691,0.191778,0.390472,0.088968,NA,1.02358
2013-06-22,2013,25,0.0565291,0.598395,0.176523,0.573628,1.59109,0.330897,0,0,5.07084,NA,0.363967,1.40187,0.066357,1.37145,0.228358,0,0.191152,0.0246124,1.29978,0.798199,1.27612,0.585076,1.56589,0.121212,1.62306,0.236327,0.226929,0.855615,1.09746,0,1.75008,0.915229,0.564902,0.881543,2.04741,0.396264,0.0800641,0.156863,0.614092,0.0271961,0.0901713,0.222717,0.0915152,2.07494,1.31288,1.17048,0.845789,0.432113,0.151976,0.22927,0.0319183,NA,1.00138
2013-06-29,2013,26,0,0.396983,0.499376,0.578577,1.41541,0.406032,0,0,3.9968,NA,0.283298,1.40977,0.125865,1.21819,0.322451,0,0.153531,0.082085,1.06077,0.800821,1.11429,0.602236,1.45393,0.574413,1.79954,0.074184,0.0784314,0.439078,0.773071,0.0851064,1.72084,0.716288,0.606616,0.0637755,1.95465,0.318514,0.0911162,0.187091,0.604195,0,0.100503,0.515464,0.0367782,1.84375,1.0177,1.75038,0.827225,0.223564,0.104254,0.192976,0.0317965,NA,0.909498
2013-07-06,2013,27,0,0.228945,0,0.522146,1.43255,0.344598,0,0,4.26885,NA,0.370136,0.753498,0,1.17423,0.453894,0,0.183217,0.0212585,1.18881,1.00416,1.19643,0.602604,1.86465,1.09127,1.39608,0.040783,0,0.336134,0.682196,0.105374,0.110619,1.0981,0.826295,1.23254,2.68123,0.129486,0.480307,0,0.542846,0,0.0287109,0.172117,0,1.99341,0.858116,1.27005,0.844016,0.290698,0.13044,0.747012,0.0381825,NA,0.950042
2013-07-13,2013,28,0.221076,0.246689,0,0.423953,1.25056,0.386941,0,0,4.6396,NA,0.230965,0.551181,0.186916,1.16156,0.299018,0.0938967,0.0863558,0.0596184,1.01256,0.810437,0.288739,0.521329,1.26174,0.449438,1.30618,0.0352113,0,0.37831,0.345185,0.0776398,1.21655,0.882863,0.635846,0,1.54405,0.328431,0.293974,0.268817,0.611897,0.0478126,0.0361402,0,0.0113559,1.87277,0.872766,1.44175,0.751779,0.253218,0.0619003,0.293363,0,NA,0.829299
2013-07-20,2013,29,0.212314,0.285963,0.203666,0.466611,1.30391,0.353756,0,0,3.4846,NA,0.224542,0.508906,0.0627746,0.96345,0.295625,0,0.158228,0.290135,0.932235,0.659472,0.892061,0.603887,1.61791,0.490463,1.31698,0.0759013,0,0.490196,0.481506,0.0392465,1.24601,1.00035,0.449186,0,2.41411,0.0859599,0.2772,0.0960615,0.437613,0,0,0.19685,0.0112651,1.75622,0.938416,1.15607,0.731653,0.334798,0.144733,0.116369,0.0839631,NA,0.802109
2013-07-27,2013,30,0.163577,0.401091,0,0.570179,1.3224,0.469275,0,0,4.42073,NA,0.327948,0.567721,0,0.991386,0.189934,0,0.0593648,0.0954745,1.04764,0.623903,0.886474,0.447231,1.17672,0.680094,1.49117,0,0.0729395,0.900901,0.682594,0,0.883281,0.885122,0.784753,1.08192,3.19767,0.180505,0.164069,0.340136,0.417275,0,0.0245399,0.19685,0.0221558,1.55077,1.09557,1.92308,0.751795,0.242772,0.178309,0.186776,0,NA,0.806333
2013-08-03,2013,31,0.0521376,0.416287,0.0915751,0.585106,1.22818,0.362609,0,0,6.70978,NA,0.268397,0.587248,0,0.949602,0.245098,0,0.0755572,0.0212134,1.5222,0.62383,0.907354,0.481348,1.20076,0.607983,1.54989,0.0773994,0,0.55788,0.500762,0.0446628,1.36849,1.1277,0.43209,0,1.55794,0.374047,0.0495786,0.442968,0.563116,0,0.0787815,0,0.0222247,1.71643,0.934849,1.46972,0.752373,0.118147,0.116723,0.259548,0.0819001,NA,0.796937
2013-08-10,2013,32,0.361228,0.318121,0.102564,0.773709,1.32131,0.493225,0,0,5.18653,NA,0.307167,0.160128,0.17762,0.902903,0.182017,0,0.14404,0.136719,1.11779,0.694728,0.916466,0.585331,0.963801,0.509626,1.61554,0.0680504,0,4.83736,0.329649,0.0460193,2.13599,1.18163,0.561798,0.735059,0,0.126511,0.265722,0.287081,0.570278,0,0.0239464,0.179211,0.0231401,1.42036,0.97318,1.34977,0.627758,0.162225,0.175593,0.248447,0.299658,NA,0.779136
2013-08-17,2013,33,0.279486,0.307495,0.0865801,0.791116,1.21946,0.448604,0,0,5.05576,NA,0.358171,0.613497,0,1.07404,0.41806,0,0.172533,0.11655,1.22065,0.589072,0.935925,0.44635,1.13792,0.829099,1.85141,0.095057,0,2.94302,0.511229,0.0457038,1.21781,0.911854,0.367747,1.03175,0,0.309816,0.162272,0,0.571367,0,0.0231,0.327869,0.0590179,1.64627,0.86334,1.71395,0.74843,0.205497,0.193109,0.291181,0.231214,NA,0.797653
2013-08-24,2013,34,0.180505,0.420382,0.0672043,0.454139,1.19376,0.45863,0.297619,0,5.8296,NA,0.48257,0.527357,0.0807754,0.941708,0.273973,0,0.122324,0.149142,1.30633,0.377059,1.23343,0.525904,1.10357,0.750939,2.31196,0.105263,0,2.9601,0.42186,0.084246,1.14529,1.15545,0.455093,0.867679,0,0.275482,1.0917,0,0.403464,0,0.0193311,0.177936,0.0963763,1.65108,0.8474,1.35922,1.00721,0.205109,0.0998814,0.2849,0,NA,0.825485
2013-08-31,2013,35,0.234742,0.449848,0.0576369,0.773549,1.53035,0,0,0,5.1149,NA,0.481037,1.33983,0.0789266,1.03193,0.349922,0,0.295858,0.153227,1.57083,0.680272,2.21441,0.37996,1.3688,0.769804,2.52181,0.081389,0,0.763359,0.55931,0,1.34721,1.10455,0.396396,0.089153,0,0.299835,0.430866,0,0.36554,0,0.0722804,0.527241,0.15842,2.14174,1.39539,2.2695,0.812642,0.180759,0.23888,0.223285,0.0732601,NA,0.935469
2013-09-07,2013,36,0.369549,0.794538,0.123153,0.860215,1.63164,0.739927,0.212465,0,4.07659,NA,0.585656,1.427,0,1.18983,0.538401,0.165017,0.334652,0.133283,1.67113,0.517435,1.11243,0.256022,1.20918,0.117786,2.28196,0.306279,0,3.4678,0.696926,0.1443,0.901886,1.30741,0.347315,0.907323,0,0.364596,1.62081,0.143062,0.475082,0.0466418,0.0932662,0.954198,0.0511143,2.89449,1.06429,1.64722,1.03449,0.143301,0.285068,0.4,0.129814,NA,1.04345
2013-09-14,2013,37,0.608519,0.73914,0.220872,0.746062,1.70543,0.623053,0.0686342,0,5.61511,NA,0.630374,1.61663,0.179426,1.37006,0.377169,0.0716846,0.159915,0.222924,1.82213,0.471311,2.35627,0.431389,1.71218,0.126904,2.39607,0.337838,0,4.96134,0.663538,0.0382409,0.896861,1.53489,0.32359,0.830565,0.265252,0.322719,1.04869,0.14245,0.66058,0.0850051,0.13901,0.172414,0.149659,2.86301,0.102071,1.67504,1.17679,0.203139,0.394207,0.194553,0.195771,NA,1.09107
2013-09-21,2013,38,0.894454,0.665083,0.715137,0.784434,1.67839,0.606296,0.379507,0,5.92142,NA,0.702136,1.37195,0.0550358,1.45643,0.576142,0,0.269469,0.114613,1.88159,0.207756,2.0801,0.532184,1.775,0.0637552,2.15876,0.431566,0.0581734,3.85941,0.629987,0.0581058,1.12296,1.82122,0.38431,0.465297,0,0.247441,0.842171,0.443787,0.72715,0.0653061,0.0937031,0.515274,0.16802,3.05223,0.218716,2.22482,1.29821,0.210647,0.346605,0.484262,0.112066,NA,1.20108
2013-09-28,2013,39,0.517241,1.55075,0,0.947648,1.94581,0.584323,2.31101,0,5.34351,NA,0.695063,1.77353,0.164654,1.43988,0.654391,0.162851,0.284495,0.220629,1.99498,0.281258,2.27848,0.495255,1.18761,0.125905,2.27382,0.354724,0,4.7043,0.228224,0.0802246,0.911906,2.47041,0.266016,1.66855,0,0.723643,1.02987,0.436137,0.607761,0.0317712,0.0948227,0.601323,0.255924,3.29382,1.03354,3.54191,1.28907,0.309438,0.597693,0.434888,0.205086,NA,1.26179
2013-10-05,2013,40,0.6238,1.59044,1.63326,0.792311,1.52479,0.652244,0.701388,0.49636,5.41463,NA,1.00692,1.25261,0.5631,1.41144,0.918555,0.170691,0.333611,0.242983,2.02694,0.823958,0.544569,0.621216,1.1005,0.259572,2.57892,1.10175,0.0852152,0.469484,0.584908,0.0760601,1.51614,1.84558,0.582589,0.356983,0.0765697,0.478911,2.33181,0.0904432,0.754364,0.0931677,0.272533,0.672156,0.292969,2.2366,1.16469,1.77116,1.28394,0.569882,0.425137,0.704887,0.451778,5.16129,1.13249
2013-10-12,2013,41,0.838926,1.71352,1.58351,1.00148,1.75269,0.618727,0.765879,0.0378215,6.02353,NA,0.971469,1.98556,0.553385,1.52682,0.89906,0.198186,0.600429,0.168366,2.23888,0.554468,0.985784,0.702243,1.1484,0.660264,2.88654,1.32619,0.113766,0.76,0.777235,0.0736784,1.49528,1.81932,0.552562,0.867367,0.0485909,0.646813,1.87829,0.151668,0.826735,0.118143,0.334804,0.938385,0.245376,2.39646,1.29191,1.84513,1.28999,0.469106,0.600144,1.06082,0.645919,6.28492,1.21121
2013-10-19,2013,42,0.655431,1.58193,1.67325,1.05946,1.74662,0.513635,0.851115,0.758725,5.67605,NA,1.01722,1.98925,0.822763,1.60253,0.984087,0.208695,0.572597,0.284356,2.30027,0.826162,0.930275,0.838235,1.27306,0.510856,3.59019,1.00076,0.0796495,0.79698,0.714734,0.0366838,1.75227,1.70027,0.573782,0.746314,0.0484966,0.525323,2.11759,0.443568,0.711153,0.10915,0.365519,0.586354,0.323485,2.65115,1.3136,1.4652,1.44527,0.462509,0.450942,0.492459,0.305052,7.71277,1.25682
2013-10-26,2013,43,0.640732,3.05901,1.7695,0.840393,1.77965,0.76778,1.32646,1.43247,6.50195,NA,1.1974,1.95767,0.312392,1.73267,1.11026,0.217745,0.927118,0.38655,2.62847,0.631413,0.838383,0.714331,1.07441,1.12782,4.09245,1.24873,0,0.947672,0.745461,0.122951,1.73516,1.83791,0.753849,0.734639,0.145419,0.541415,2.4853,0.321268,0.794165,0.178227,0.572246,0.587293,0.260769,2.45818,1.49544,1.56829,1.51564,0.654889,0.63305,0.945354,0.368,4.5045,1.37097
2013-11-02,2013,44,0.457666,2.89768,2.37823,1.04156,1.99307,0.547727,1.78213,1.11441,5.20038,NA,1.44104,2.10403,0.531538,1.84818,1.01808,0.291361,0.990375,0.538913,2.65535,0.31428,0.684679,0.752864,1.15028,1.32789,4.3561,1.06213,0.0776096,0.472306,0.804817,0.144796,1.66137,1.949,0.719563,0.821066,0.739523,0.565866,2.48809,0.459559,0.829274,0.337942,0.558744,0.709478,0.294748,2.54797,1.272,1.31212,1.63527,0.587889,0.578331,0.988609,0.576541,7.33057,1.42956
2013-11-09,2013,45,0.563258,3.31035,1.96604,1.14376,2.29774,0.679462,1.81609,1.22997,7.20887,NA,1.57451,2.20936,0.390117,1.79131,1.12326,0.261519,1.12446,0.564254,3.02091,0.329075,0.722491,0.792602,1.35071,0.953188,4.64586,1.16895,0.0376932,0.690407,1.00333,0.273684,1.60633,2.03065,0.850487,0.891586,0.234926,0.684692,3.53245,0.307613,0.773813,0.152486,0.450721,0.889713,0.370059,2.98433,1.263,1.86391,1.56031,0.39869,0.714434,1.09842,0.576419,4.75578,1.53588
2013-11-16,2013,46,0.429185,3.30741,1.76103,1.07193,2.29161,0.593258,1.17647,1.28205,7.79841,NA,1.66375,2.1264,0.870687,1.80678,1.12862,0.201719,0.736096,0.464582,3.04197,0.698273,1.02634,0.858244,1.4787,0.463714,5.02288,1.23795,0.295334,0.953107,0.93076,0.191083,1.5635,2.3425,0.809817,0.990508,0.0694927,0.71213,3.42067,0.484914,0.887462,0.111803,0.322779,1.10861,0.492741,3.57321,1.16391,1.87949,1.57625,0.43734,0.906949,0.802139,0.373648,2.81294,1.60267
2013-11-23,2013,47,0.439883,3.76957,2.06209,1.31731,2.13404,0.754498,0.666667,0.840598,8.19936,NA,1.99441,2.53583,0.996678,1.93023,1.02115,0.22015,1.29288,0.304366,2.83947,0.418493,0.886032,0.808617,1.4711,0.376189,5.14072,1.4448,0.22409,0.679456,1.0488,0.216068,1.99283,2.41625,0.915243,0.87001,0.257235,0.683909,3.03972,0.496689,0.725484,0.266469,1.0033,0.879909,0.869565,4.24138,1.80261,1.89911,1.72339,0.334935,0.650195,1.1101,0.76438,3.97059,1.73267
2013-11-30,2013,48,0.321543,3.86408,2.90023,1.3855,2.59558,0.725176,0.893471,1.12896,9.6956,NA,2.73349,1.74064,0.942549,2.33875,1.52973,0.192567,1.19681,0.156519,3.94011,1.23086,1.31439,1.04882,2.41871,1.08668,5.77082,1.6266,0.169683,0.900424,1.54363,0.157679,2.30253,2.35611,0.990182,1.45934,0.658288,0.97723,2.54652,0.324675,1.01918,0.238493,1.02503,1.37978,1.14943,5.07503,1.84716,1.79453,1.91655,0.858586,1.15874,1.11873,0.511447,3.62319,2.09858
2013-12-07,2013,49,0.589181,5.90269,2.79739,1.35737,2.32553,1.3374,0.933998,1.29994,11.0972,NA,2.75498,2.10035,0.575153,2.38091,1.27785,0.236046,1.33824,0.601551,4.19149,0.788412,1.10348,0.840584,2.14276,1.17106,6.0416,1.90597,0.473244,0.712946,1.39576,0.107852,1.99525,2.31555,0.958767,1.23108,0.349162,0.776099,4.32297,0.746714,1.0175,0.348819,1.80626,1.16938,1.74569,5.62401,2.79971,2.4369,1.98556,0.625286,1.02495,1.02852,0.721955,4.12371,2.21374
2013-12-14,2013,50,1.38122,6.3419,1.83861,1.34871,2.77058,1.47079,1.2318,1.08902,9.10415,NA,2.71505,2.86248,1.0514,2.78107,1.69102,0.269823,1.70002,0.486114,5.18179,0.913242,1.13908,1.24387,1.881,0.904621,6.21812,2.27721,0.452117,0.899743,1.64318,0.172117,1.32384,2.68017,1.03744,1.47999,1.22468,0.817694,4.06279,0.898204,1.20732,0.228833,1.55164,1.06713,1.72207,6.56142,2.66735,1.88046,2.18044,0.740157,0.926539,1.69048,0.748734,3.14961,2.41674
2013-12-21,2013,51,3.22917,7.01148,3.5453,1.81399,3.1557,1.9853,1.33091,1.78201,10.6426,NA,4.04705,3.265,2.84536,3.00035,2.95226,0.414649,2.76878,0.744744,4.19062,1.00865,0.86881,1.3106,2.44917,2.01371,7.28649,4.55016,0.834028,1.17925,2.48553,0.101807,1.95949,3.68157,1.35515,2.09329,2.10657,0.948992,4.68674,1.76152,1.83724,0.176678,2.69722,1.51089,3.19221,10.0139,2.74928,3.07294,2.61354,0.871776,1.24187,1.31054,1.08108,4.10959,3.03071
2013-12-28,2013,52,5.30883,7.46047,7.82313,1.90977,5.10491,2.89192,1.43035,3.23232,13.7076,NA,5.37386,2.06044,6.89223,4.50831,5.72125,0.4914,5.97403,1.56378,8.66634,1.11067,2.89608,1.87773,3.35632,3.51852,7.97735,6.69931,4.81586,1.56863,4.12023,0.512164,2.32845,5.3554,2.99457,4.54545,3.81992,1.90456,7.26619,4.26703,3.10234,0.41841,2.86885,2.21993,7.30007,11.0449,5.39844,4.66445,3.4295,2.24373,1.9583,3.02158,1.88179,0,4.38724
2014-01-04,2014,1,3.92749,6.91366,8.09035,2.11664,5.1101,2.83499,1.39241,1.84014,16.3476,NA,3.58021,2.95858,8.42142,4.44242,4.01657,0.536949,5.3431,1.92635,8.01288,1.12263,3.02808,1.93805,3.56317,3.34739,7.49913,5.92605,2.97143,1.87768,3.68822,0.384212,3.74359,6.53901,2.97304,3.91786,2.71769,2.31029,6.62417,5.00275,3.24514,0.77415,2.62621,2.19493,6.56244,9.17567,3.5726,4.38635,3.88364,2.40189,3.02139,2.05023,2.4724,3.00429,4.2112
